,County,Income,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population,normalized_incomes
9122,Lake,50311.0,Lake,Lake,Lake County,27075,MN,Minnesota,47.641,-91.4458,10835,0.8928988016077625
9123,Lake,50311.0,Lake,Lake,Lake County,41037,OR,Oregon,42.7934,-120.3874,8119,0.8928988016077625
9124,Lake,50311.0,Lake,Lake,Lake County,8065,CO,Colorado,39.2025,-106.3448,7417,0.8928988016077625
9125,Lake,50311.0,Lake,Lake,Lake County,47095,TN,Tennessee,36.3352,-89.4935,7187,0.8928988016077625
9126,Lake,44565.0,Lake,Lake,Lake County,17097,IL,Illinois,42.3233,-88.0037,714484,0.9142440024666226
9127,Lake,44565.0,Lake,Lake,Lake County,18089,IN,Indiana,41.4167,-87.3821,495925,0.9142440024666226
9128,Lake,44565.0,Lake,Lake,Lake County,12069,FL,Florida,28.7615,-81.7113,375059,0.9142440024666226
9129,Lake,44565.0,Lake,Lake,Lake County,39085,OH,Ohio,41.6963,-81.2373,232202,0.9142440024666226
9130,Lake,44565.0,Lake,Lake,Lake County,6033,CA,California,39.0996,-122.7532,67749,0.9142440024666226
9131,Lake,44565.0,Lake,Lake,Lake County,30047,MT,Montana,47.6459,-114.0894,31030,0.9142440024666226
9132,Lake,44565.0,Lake,Lake,Lake County,26085,MI,Michigan,43.9901,-85.8016,12248,0.9142440024666226
9133,Lake,44565.0,Lake,Lake,Lake County,46079,SD,South Dakota,44.0221,-97.1294,11358,0.9142440024666226
9134,Lake,44565.0,Lake,Lake,Lake County,27075,MN,Minnesota,47.641,-91.4458,10835,0.9142440024666226
9135,Lake,44565.0,Lake,Lake,Lake County,41037,OR,Oregon,42.7934,-120.3874,8119,0.9142440024666226
9136,Lake,44565.0,Lake,Lake,Lake County,8065,CO,Colorado,39.2025,-106.3448,7417,0.9142440024666226
9137,Lake,44565.0,Lake,Lake,Lake County,47095,TN,Tennessee,36.3352,-89.4935,7187,0.9142440024666226
9138,Lake,55688.0,Lake,Lake,Lake County,17097,IL,Illinois,42.3233,-88.0037,714484,0.8729243593839388
9139,Lake,55688.0,Lake,Lake,Lake County,18089,IN,Indiana,41.4167,-87.3821,495925,0.8729243593839388
9140,Lake,55688.0,Lake,Lake,Lake County,12069,FL,Florida,28.7615,-81.7113,375059,0.8729243593839388
9141,Lake,55688.0,Lake,Lake,Lake County,39085,OH,Ohio,41.6963,-81.2373,232202,0.8729243593839388
9142,Lake,55688.0,Lake,Lake,Lake County,6033,CA,California,39.0996,-122.7532,67749,0.8729243593839388
9143,Lake,55688.0,Lake,Lake,Lake County,30047,MT,Montana,47.6459,-114.0894,31030,0.8729243593839388
9144,Lake,55688.0,Lake,Lake,Lake County,26085,MI,Michigan,43.9901,-85.8016,12248,0.8729243593839388
9145,Lake,55688.0,Lake,Lake,Lake County,46079,SD,South Dakota,44.0221,-97.1294,11358,0.8729243593839388
9146,Lake,55688.0,Lake,Lake,Lake County,27075,MN,Minnesota,47.641,-91.4458,10835,0.8729243593839388
9147,Lake,55688.0,Lake,Lake,Lake County,41037,OR,Oregon,42.7934,-120.3874,8119,0.8729243593839388
9148,Lake,55688.0,Lake,Lake,Lake County,8065,CO,Colorado,39.2025,-106.3448,7417,0.8729243593839388
9149,Lake,55688.0,Lake,Lake,Lake County,47095,TN,Tennessee,36.3352,-89.4935,7187,0.8729243593839388
9150,Lake,44274.0,Lake,Lake,Lake County,17097,IL,Illinois,42.3233,-88.0037,714484,0.9153250072438465
9151,Lake,44274.0,Lake,Lake,Lake County,18089,IN,Indiana,41.4167,-87.3821,495925,0.9153250072438465
9152,Lake,44274.0,Lake,Lake,Lake County,12069,FL,Florida,28.7615,-81.7113,375059,0.9153250072438465
9153,Lake,44274.0,Lake,Lake,Lake County,39085,OH,Ohio,41.6963,-81.2373,232202,0.9153250072438465
9154,Lake,44274.0,Lake,Lake,Lake County,6033,CA,California,39.0996,-122.7532,67749,0.9153250072438465
9155,Lake,44274.0,Lake,Lake,Lake County,30047,MT,Montana,47.6459,-114.0894,31030,0.9153250072438465
9156,Lake,44274.0,Lake,Lake,Lake County,26085,MI,Michigan,43.9901,-85.8016,12248,0.9153250072438465
9157,Lake,44274.0,Lake,Lake,Lake County,46079,SD,South Dakota,44.0221,-97.1294,11358,0.9153250072438465
9158,Lake,44274.0,Lake,Lake,Lake County,27075,MN,Minnesota,47.641,-91.4458,10835,0.9153250072438465
9159,Lake,44274.0,Lake,Lake,Lake County,41037,OR,Oregon,42.7934,-120.3874,8119,0.9153250072438465
9160,Lake,44274.0,Lake,Lake,Lake County,8065,CO,Colorado,39.2025,-106.3448,7417,0.9153250072438465
9161,Lake,44274.0,Lake,Lake,Lake County,47095,TN,Tennessee,36.3352,-89.4935,7187,0.9153250072438465
9162,Lake,64650.0,Lake,Lake,Lake County,17097,IL,Illinois,42.3233,-88.0037,714484,0.8396323840798829
9163,Lake,64650.0,Lake,Lake,Lake County,18089,IN,Indiana,41.4167,-87.3821,495925,0.8396323840798829
9164,Lake,64650.0,Lake,Lake,Lake County,12069,FL,Florida,28.7615,-81.7113,375059,0.8396323840798829
9165,Lake,64650.0,Lake,Lake,Lake County,39085,OH,Ohio,41.6963,-81.2373,232202,0.8396323840798829
9166,Lake,64650.0,Lake,Lake,Lake County,6033,CA,California,39.0996,-122.7532,67749,0.8396323840798829
9167,Lake,64650.0,Lake,Lake,Lake County,30047,MT,Montana,47.6459,-114.0894,31030,0.8396323840798829
9168,Lake,64650.0,Lake,Lake,Lake County,26085,MI,Michigan,43.9901,-85.8016,12248,0.8396323840798829
9169,Lake,64650.0,Lake,Lake,Lake County,46079,SD,South Dakota,44.0221,-97.1294,11358,0.8396323840798829
9170,Lake,64650.0,Lake,Lake,Lake County,27075,MN,Minnesota,47.641,-91.4458,10835,0.8396323840798829
9171,Lake,64650.0,Lake,Lake,Lake County,41037,OR,Oregon,42.7934,-120.3874,8119,0.8396323840798829
9172,Lake,64650.0,Lake,Lake,Lake County,8065,CO,Colorado,39.2025,-106.3448,7417,0.8396323840798829
9173,Lake,64650.0,Lake,Lake,Lake County,47095,TN,Tennessee,36.3352,-89.4935,7187,0.8396323840798829
9174,Lake,26127.0,Lake,Lake,Lake County,17097,IL,Illinois,42.3233,-88.0037,714484,0.9827373567018581
9175,Lake,26127.0,Lake,Lake,Lake County,18089,IN,Indiana,41.4167,-87.3821,495925,0.9827373567018581
9176,Lake,26127.0,Lake,Lake,Lake County,12069,FL,Florida,28.7615,-81.7113,375059,0.9827373567018581
9177,Lake,26127.0,Lake,Lake,Lake County,39085,OH,Ohio,41.6963,-81.2373,232202,0.9827373567018581
9178,Lake,26127.0,Lake,Lake,Lake County,6033,CA,California,39.0996,-122.7532,67749,0.9827373567018581
9179,Lake,26127.0,Lake,Lake,Lake County,30047,MT,Montana,47.6459,-114.0894,31030,0.9827373567018581
9180,Lake,26127.0,Lake,Lake,Lake County,26085,MI,Michigan,43.9901,-85.8016,12248,0.9827373567018581
9181,Lake,26127.0,Lake,Lake,Lake County,46079,SD,South Dakota,44.0221,-97.1294,11358,0.9827373567018581
9182,Lake,26127.0,Lake,Lake,Lake County,27075,MN,Minnesota,47.641,-91.4458,10835,0.9827373567018581
9183,Lake,26127.0,Lake,Lake,Lake County,41037,OR,Oregon,42.7934,-120.3874,8119,0.9827373567018581
9184,Lake,26127.0,Lake,Lake,Lake County,8065,CO,Colorado,39.2025,-106.3448,7417,0.9827373567018581
9185,Lake,26127.0,Lake,Lake,Lake County,47095,TN,Tennessee,36.3352,-89.4935,7187,0.9827373567018581
9186,Lassen,37634.0,Lassen,Lassen,Lassen County,6035,CA,California,40.6736,-120.5943,32949,0.9399912330884046
9187,Los Angeles,68541.0,Los Angeles,Los Angeles,Los Angeles County,6037,CA,California,34.3209,-118.2247,10019635,0.8251781243266938
9188,Madera,44072.0,Madera,Madera,Madera County,6039,CA,California,37.218,-119.7627,156304,0.91607539543972
9189,Marin,148419.0,Marin,Marin,Marin County,6041,CA,California,38.0735,-122.7235,262387,0.5284478851683172
9190,Mariposa,57964.0,Mariposa,Mariposa,Mariposa County,6043,CA,California,37.5815,-119.9054,17225,0.8644694904046896
9191,Mendocino,53087.0,Mendocino,Mendocino,Mendocino County,6045,CA,California,39.4402,-123.3915,91534,0.8825865361040737
9192,Merced,43980.0,Merced,Merced,Merced County,6047,CA,California,37.1919,-120.7177,279150,0.9164171564002169
9193,Modoc,52459.0,Modoc,Modoc,Modoc County,6049,CA,California,41.5898,-120.725,8723,0.8849194261387698
9194,Mono,61649.0,Mono,Mono,Mono County,6051,CA,California,37.9391,-118.8868,13291,0.8507804780195696
9195,Monterey,61105.0,Monterey,Monterey,Monterey County,6053,CA,California,36.2171,-121.2388,438953,0.8528013254381599
9196,Napa,82643.0,Napa,Napa,Napa County,6055,CA,California,38.5065,-122.3305,138795,0.7727921127513986
9197,Orange,75737.0,Orange,Orange,Orange County,6059,CA,California,33.7031,-117.7609,3182923,0.7984464735469587
9198,Orange,75737.0,Orange,Orange,Orange County,12095,FL,Florida,28.5145,-81.3236,1409949,0.7984464735469587
9199,Orange,75737.0,Orange,Orange,Orange County,36071,NY,New York,41.4022,-74.3056,398277,0.7984464735469587
9200,Orange,75737.0,Orange,Orange,Orange County,37135,NC,North Carolina,36.0611,-79.1207,147376,0.7984464735469587
9201,Orange,75737.0,Orange,Orange,Orange County,48361,TX,Texas,30.1213,-93.8939,85045,0.7984464735469587
9202,Orange,75737.0,Orange,Orange,Orange County,51137,VA,Virginia,38.2462,-78.0137,36001,0.7984464735469587
9203,Orange,75737.0,Orange,Orange,Orange County,50017,VT,Vermont,44.0056,-72.3768,29286,0.7984464735469587
9204,Orange,75737.0,Orange,Orange,Orange County,18117,IN,Indiana,38.5418,-86.495,19752,0.7984464735469587
9205,Orange,49597.0,Orange,Orange,Orange County,6059,CA,California,33.7031,-117.7609,3182923,0.8955511638446623
9206,Orange,49597.0,Orange,Orange,Orange County,12095,FL,Florida,28.5145,-81.3236,1409949,0.8955511638446623
9207,Orange,49597.0,Orange,Orange,Orange County,36071,NY,New York,41.4022,-74.3056,398277,0.8955511638446623
9208,Orange,49597.0,Orange,Orange,Orange County,37135,NC,North Carolina,36.0611,-79.1207,147376,0.8955511638446623
9209,Orange,49597.0,Orange,Orange,Orange County,48361,TX,Texas,30.1213,-93.8939,85045,0.8955511638446623
9210,Orange,49597.0,Orange,Orange,Orange County,51137,VA,Virginia,38.2462,-78.0137,36001,0.8955511638446623
9211,Orange,49597.0,Orange,Orange,Orange County,50017,VT,Vermont,44.0056,-72.3768,29286,0.8955511638446623
9212,Orange,49597.0,Orange,Orange,Orange County,18117,IN,Indiana,38.5418,-86.495,19752,0.8955511638446623
9213,Orange,40516.0,Orange,Orange,Orange County,6059,CA,California,33.7031,-117.7609,3182923,0.9292851995215347
9214,Orange,40516.0,Orange,Orange,Orange County,12095,FL,Florida,28.5145,-81.3236,1409949,0.9292851995215347
9215,Orange,40516.0,Orange,Orange,Orange County,36071,NY,New York,41.4022,-74.3056,398277,0.9292851995215347
9216,Orange,40516.0,Orange,Orange,Orange County,37135,NC,North Carolina,36.0611,-79.1207,147376,0.9292851995215347
9217,Orange,40516.0,Orange,Orange,Orange County,48361,TX,Texas,30.1213,-93.8939,85045,0.9292851995215347
9218,Orange,40516.0,Orange,Orange,Orange County,51137,VA,Virginia,38.2462,-78.0137,36001,0.9292851995215347
9219,Orange,40516.0,Orange,Orange,Orange County,50017,VT,Vermont,44.0056,-72.3768,29286,0.9292851995215347
9220,Orange,40516.0,Orange,Orange,Orange County,18117,IN,Indiana,38.5418,-86.495,19752,0.9292851995215347
9221,Orange,55348.0,Orange,Orange,Orange County,6059,CA,California,33.7031,-117.7609,3182923,0.8741873890205577
9222,Orange,55348.0,Orange,Orange,Orange County,12095,FL,Florida,28.5145,-81.3236,1409949,0.8741873890205577
9223,Orange,55348.0,Orange,Orange,Orange County,36071,NY,New York,41.4022,-74.3056,398277,0.8741873890205577
9224,Orange,55348.0,Orange,Orange,Orange County,37135,NC,North Carolina,36.0611,-79.1207,147376,0.8741873890205577
9225,Orange,55348.0,Orange,Orange,Orange County,48361,TX,Texas,30.1213,-93.8939,85045,0.8741873890205577
9226,Orange,55348.0,Orange,Orange,Orange County,51137,VA,Virginia,38.2462,-78.0137,36001,0.8741873890205577
9227,Orange,55348.0,Orange,Orange,Orange County,50017,VT,Vermont,44.0056,-72.3768,29286,0.8741873890205577
9228,Orange,55348.0,Orange,Orange,Orange County,18117,IN,Indiana,38.5418,-86.495,19752,0.8741873890205577
9229,Orange,69593.0,Orange,Orange,Orange County,6059,CA,California,33.7031,-117.7609,3182923,0.8212701620392728
9230,Orange,69593.0,Orange,Orange,Orange County,12095,FL,Florida,28.5145,-81.3236,1409949,0.8212701620392728
9231,Orange,69593.0,Orange,Orange,Orange County,36071,NY,New York,41.4022,-74.3056,398277,0.8212701620392728
9232,Orange,69593.0,Orange,Orange,Orange County,37135,NC,North Carolina,36.0611,-79.1207,147376,0.8212701620392728
9233,Orange,69593.0,Orange,Orange,Orange County,48361,TX,Texas,30.1213,-93.8939,85045,0.8212701620392728
9234,Orange,69593.0,Orange,Orange,Orange County,51137,VA,Virginia,38.2462,-78.0137,36001,0.8212701620392728
9235,Orange,69593.0,Orange,Orange,Orange County,50017,VT,Vermont,44.0056,-72.3768,29286,0.8212701620392728
9236,Orange,69593.0,Orange,Orange,Orange County,18117,IN,Indiana,38.5418,-86.495,19752,0.8212701620392728
9237,Orange,46968.0,Orange,Orange,Orange County,6059,CA,California,33.7031,-117.7609,3182923,0.9053173547701657
9238,Orange,46968.0,Orange,Orange,Orange County,12095,FL,Florida,28.5145,-81.3236,1409949,0.9053173547701657
9239,Orange,46968.0,Orange,Orange,Orange County,36071,NY,New York,41.4022,-74.3056,398277,0.9053173547701657
9240,Orange,46968.0,Orange,Orange,Orange County,37135,NC,North Carolina,36.0611,-79.1207,147376,0.9053173547701657
9241,Orange,46968.0,Orange,Orange,Orange County,48361,TX,Texas,30.1213,-93.8939,85045,0.9053173547701657
9242,Orange,46968.0,Orange,Orange,Orange County,51137,VA,Virginia,38.2462,-78.0137,36001,0.9053173547701657
9243,Orange,46968.0,Orange,Orange,Orange County,50017,VT,Vermont,44.0056,-72.3768,29286,0.9053173547701657
9244,Orange,46968.0,Orange,Orange,Orange County,18117,IN,Indiana,38.5418,-86.495,19752,0.9053173547701657
9245,Orange,53314.0,Orange,Orange,Orange County,6059,CA,California,33.7031,-117.7609,3182923,0.881743278081978
9246,Orange,53314.0,Orange,Orange,Orange County,12095,FL,Florida,28.5145,-81.3236,1409949,0.881743278081978
9247,Orange,53314.0,Orange,Orange,Orange County,36071,NY,New York,41.4022,-74.3056,398277,0.881743278081978
9248,Orange,53314.0,Orange,Orange,Orange County,37135,NC,North Carolina,36.0611,-79.1207,147376,0.881743278081978
9249,Orange,53314.0,Orange,Orange,Orange County,48361,TX,Texas,30.1213,-93.8939,85045,0.881743278081978
9250,Orange,53314.0,Orange,Orange,Orange County,51137,VA,Virginia,38.2462,-78.0137,36001,0.881743278081978
9251,Orange,53314.0,Orange,Orange,Orange County,50017,VT,Vermont,44.0056,-72.3768,29286,0.881743278081978
9252,Orange,53314.0,Orange,Orange,Orange County,18117,IN,Indiana,38.5418,-86.495,19752,0.881743278081978
9253,Orange,55369.0,Orange,Orange,Orange County,6059,CA,California,33.7031,-117.7609,3182923,0.8741093783665312
9254,Orange,55369.0,Orange,Orange,Orange County,12095,FL,Florida,28.5145,-81.3236,1409949,0.8741093783665312
9255,Orange,55369.0,Orange,Orange,Orange County,36071,NY,New York,41.4022,-74.3056,398277,0.8741093783665312
9256,Orange,55369.0,Orange,Orange,Orange County,37135,NC,North Carolina,36.0611,-79.1207,147376,0.8741093783665312
9257,Orange,55369.0,Orange,Orange,Orange County,48361,TX,Texas,30.1213,-93.8939,85045,0.8741093783665312
9258,Orange,55369.0,Orange,Orange,Orange County,51137,VA,Virginia,38.2462,-78.0137,36001,0.8741093783665312
9259,Orange,55369.0,Orange,Orange,Orange County,50017,VT,Vermont,44.0056,-72.3768,29286,0.8741093783665312
9260,Orange,55369.0,Orange,Orange,Orange County,18117,IN,Indiana,38.5418,-86.495,19752,0.8741093783665312
9261,Placer,73261.0,Placer,Placer,Placer County,6061,CA,California,39.0634,-120.7177,400330,0.8076443011359837
9262,Plumas,54185.0,Plumas,Plumas,Plumas County,6063,CA,California,40.0046,-120.8385,19631,0.8785076933364042
9263,Riverside,47702.0,Riverside,Riverside,Riverside County,6065,CA,California,33.7436,-115.9938,2409331,0.9025906966722884
9264,Sacramento,57991.0,Sacramento,Sacramento,Sacramento County,6067,CA,California,38.4493,-121.3443,1571767,0.8643691909923699
9265,San Benito,61564.0,San Benito,San Benito,San Benito County,6069,CA,California,36.6057,-121.075,63329,0.8510962354287243
9266,San Bernardino,45499.0,San Bernardino,San Bernardino,San Bernardino County,6071,CA,California,34.8414,-116.1784,2171071,0.9107743857589694
9267,San Diego,67830.0,San Diego,San Diego,San Diego County,6073,CA,California,33.0343,-116.735,3296317,0.8278193421844469
9268,San Francisco,141134.0,San Francisco,San Francisco,San Francisco County,6075,CA,California,37.7558,-122.4449,865933,0.5555101525294026
9269,San Joaquin,51766.0,San Joaquin,San Joaquin,San Joaquin County,6077,CA,California,37.9348,-121.2714,771406,0.8874937777216432
9270,San Luis Obispo,63652.0,San Luis Obispo,San Luis Obispo,San Luis Obispo County,6079,CA,California,35.3871,-120.4044,282771,0.8433397475426644
9271,San Mateo,142264.0,San Mateo,San Mateo,San Mateo County,6081,CA,California,37.4229,-122.329,762488,0.551312436384169
9272,Santa Barbara,69457.0,Santa Barbara,Santa Barbara,Santa Barbara County,6083,CA,California,34.6729,-120.0169,447651,0.8217753738939204
9273,Santa Clara,122785.0,Santa Clara,Santa Clara,Santa Clara County,6085,CA,California,37.2318,-121.6951,1932022,0.6236728901832879
9274,Shasta,51514.0,Shasta,Shasta,Shasta County,6089,CA,California,40.7637,-122.0405,181935,0.8884299055699607
9275,Sierra,44542.0,Sierra,Sierra,Sierra County,35051,NM,New Mexico,33.1305,-107.1924,11512,0.9143294427067468
9276,Sierra,44542.0,Sierra,Sierra,Sierra County,6091,CA,California,39.5803,-120.5161,3079,0.9143294427067468
9277,Sierra,45403.0,Sierra,Sierra,Sierra County,35051,NM,New Mexico,33.1305,-107.1924,11512,0.9111310058916617
9278,Sierra,45403.0,Sierra,Sierra,Sierra County,6091,CA,California,39.5803,-120.5161,3079,0.9111310058916617
9279,Siskiyou,49420.0,Siskiyou,Siskiyou,Siskiyou County,6093,CA,California,41.5927,-122.5404,44151,0.8962086822143138
9280,Solano,58406.0,Solano,Solano,Solano County,6095,CA,California,38.27,-121.9329,451432,0.8628275518770849
9281,Sonoma,73526.0,Sonoma,Sonoma,Sonoma County,6097,CA,California,38.5289,-122.8881,492498,0.8066598809780308
9282,Stanislaus,49128.0,Stanislaus,Stanislaus,Stanislaus County,6099,CA,California,37.5591,-120.9977,550842,0.8972934017845866
9283,Sutter,49710.0,Sutter,Sutter,Sutter County,6101,CA,California,39.0346,-121.6948,99080,0.8951313922301388
9284,Tehama,45064.0,Tehama,Tehama,Tehama County,6103,CA,California,40.1256,-122.2341,65345,0.9123903207352319
9285,Trinity,34293.0,Trinity,Trinity,Trinity County,6105,CA,California,40.6507,-123.1126,15818,0.9524023566647102
9286,Trinity,34293.0,Trinity,Trinity,Trinity County,48455,TX,Texas,31.0888,-95.1355,13695,0.9524023566647102
9287,Trinity,44332.0,Trinity,Trinity,Trinity County,6105,CA,California,40.6507,-123.1126,15818,0.9151095492470115
9288,Trinity,44332.0,Trinity,Trinity,Trinity County,48455,TX,Texas,31.0888,-95.1355,13695,0.9151095492470115
9289,Tulare,45556.0,Tulare,Tulare,Tulare County,6107,CA,California,36.2202,-118.8005,470999,0.9105626425551833
9290,Tuolumne,49622.0,Tuolumne,Tuolumne,Tuolumne County,6109,CA,California,38.0276,-119.9548,55243,0.8954582940184402
9291,Ventura,68647.0,Ventura,Ventura,Ventura County,6111,CA,California,34.4561,-119.0836,845255,0.8247843562635125
9292,Yolo,60918.0,Yolo,Yolo,Yolo County,6113,CA,California,38.6866,-121.9016,216703,0.8534959917383003
9293,Yuba,45806.0,Yuba,Yuba,Yuba County,6115,CA,California,39.269,-121.3513,80404,0.9096339442929634
9294,Adams,48606.0,Adams,Adams,Adams County,8001,CO,Colorado,39.8736,-104.3379,514969,0.8992325237561015
9295,Adams,48606.0,Adams,Adams,Adams County,42001,PA,Pennsylvania,39.8715,-77.2179,103782,0.8992325237561015
9296,Adams,48606.0,Adams,Adams,Adams County,17001,IL,Illinois,39.9879,-91.1885,65878,0.8992325237561015
9297,Adams,48606.0,Adams,Adams,Adams County,18001,IN,Indiana,40.7457,-84.9366,35685,0.8992325237561015
9298,Adams,48606.0,Adams,Adams,Adams County,31001,NE,Nebraska,40.5245,-98.5012,31284,0.8992325237561015
9299,Adams,48606.0,Adams,Adams,Adams County,28001,MS,Mississippi,31.4829,-91.3535,29927,0.8992325237561015
9300,Adams,48606.0,Adams,Adams,Adams County,39001,OH,Ohio,38.8455,-83.4721,27564,0.8992325237561015
9301,Adams,48606.0,Adams,Adams,Adams County,55001,WI,Wisconsin,43.9696,-89.7704,20505,0.8992325237561015
9302,Adams,48606.0,Adams,Adams,Adams County,53001,WA,Washington,46.9834,-118.5606,20353,0.8992325237561015
9303,Adams,48606.0,Adams,Adams,Adams County,16003,ID,Idaho,44.8895,-116.4538,4321,0.8992325237561015
9304,Adams,48606.0,Adams,Adams,Adams County,19003,IA,Iowa,41.029,-94.6992,3697,0.8992325237561015
9305,Adams,48606.0,Adams,Adams,Adams County,38001,ND,North Dakota,46.0968,-102.5284,2237,0.8992325237561015
